,Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Lloguer_mitja,Preu
259,2014,4,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà mensual (Euros/mes),672.22
260,2014,4,7,Horta-Guinardó,42,la Clota,Lloguer mitjà mensual (Euros/mes),
261,2014,4,7,Horta-Guinardó,43,Horta,Lloguer mitjà mensual (Euros/mes),585.58
262,2014,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà mensual (Euros/mes),579.11
263,2014,4,8,Nou Barris,45,Porta,Lloguer mitjà mensual (Euros/mes),552.56
264,2014,4,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà mensual (Euros/mes),501.06
265,2014,4,8,Nou Barris,47,Can Peguera,Lloguer mitjà mensual (Euros/mes),
266,2014,4,8,Nou Barris,48,la Guineueta,Lloguer mitjà mensual (Euros/mes),620.83
267,2014,4,8,Nou Barris,49,Canyelles,Lloguer mitjà mensual (Euros/mes),566.36
268,2014,4,8,Nou Barris,50,les Roquetes,Lloguer mitjà mensual (Euros/mes),450.4
269,2014,4,8,Nou Barris,51,Verdun,Lloguer mitjà mensual (Euros/mes),502.41
270,2014,4,8,Nou Barris,52,la Prosperitat,Lloguer mitjà mensual (Euros/mes),515.99
271,2014,4,8,Nou Barris,53,la Trinitat Nova,Lloguer mitjà mensual (Euros/mes),420.98
272,2014,4,8,Nou Barris,54,Torre Baró,Lloguer mitjà mensual (Euros/mes),
273,2014,4,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà mensual (Euros/mes),360.94
274,2014,4,8,Nou Barris,56,Vallbona,Lloguer mitjà mensual (Euros/mes),
275,2014,4,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà mensual (Euros/mes),400.76
276,2014,4,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà mensual (Euros/mes),
277,2014,4,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà mensual (Euros/mes),514.58
278,2014,4,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà mensual (Euros/mes),557.1
279,2014,4,9,Sant Andreu,61,la Sagrera,Lloguer mitjà mensual (Euros/mes),616.27
280,2014,4,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà mensual (Euros/mes),607.77
281,2014,4,9,Sant Andreu,63,Navas,Lloguer mitjà mensual (Euros/mes),647.84
282,2014,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà mensual (Euros/mes),615.61
283,2014,4,10,Sant Martí,65,el Clot,Lloguer mitjà mensual (Euros/mes),643.75
284,2014,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà mensual (Euros/mes),634.12
285,2014,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà mensual (Euros/mes),991.06
286,2014,4,10,Sant Martí,68,el Poblenou,Lloguer mitjà mensual (Euros/mes),658.01
287,2014,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà mensual (Euros/mes),1130.29
288,2014,4,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà mensual (Euros/mes),504.19
289,2014,4,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà mensual (Euros/mes),649.21
290,2014,4,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà mensual (Euros/mes),636.3
291,2014,4,10,Sant Martí,73,la Verneda i la Pau,Lloguer mitjà mensual (Euros/mes),552.58
292,2014,1,1,Ciutat Vella,1,el Raval,Lloguer mitjà per superfície (Euros/m2 mes),10.76
293,2014,1,1,Ciutat Vella,2,el Barri Gòtic,Lloguer mitjà per superfície (Euros/m2 mes),10.58
294,2014,1,1,Ciutat Vella,3,la Barceloneta,Lloguer mitjà per superfície (Euros/m2 mes),14.4
295,2014,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Lloguer mitjà per superfície (Euros/m2 mes),11.01
296,2014,1,2,Eixample,5,el Fort Pienc,Lloguer mitjà per superfície (Euros/m2 mes),10.42
297,2014,1,2,Eixample,6,la Sagrada Família,Lloguer mitjà per superfície (Euros/m2 mes),10.55
298,2014,1,2,Eixample,7,la Dreta de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),9.84
299,2014,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),10.35
300,2014,1,2,Eixample,9,la Nova Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),10.32
301,2014,1,2,Eixample,10,Sant Antoni,Lloguer mitjà per superfície (Euros/m2 mes),9.77
302,2014,1,3,Sants-Montjuïc,11,el Poble Sec,Lloguer mitjà per superfície (Euros/m2 mes),10.18
303,2014,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Lloguer mitjà per superfície (Euros/m2 mes),
304,2014,1,3,Sants-Montjuïc,13,la Marina de Port,Lloguer mitjà per superfície (Euros/m2 mes),8.34
305,2014,1,3,Sants-Montjuïc,14,la Font de la Guatlla,Lloguer mitjà per superfície (Euros/m2 mes),10.83
306,2014,1,3,Sants-Montjuïc,15,Hostafrancs,Lloguer mitjà per superfície (Euros/m2 mes),10.4
307,2014,1,3,Sants-Montjuïc,16,la Bordeta,Lloguer mitjà per superfície (Euros/m2 mes),9.46
308,2014,1,3,Sants-Montjuïc,17,Sants - Badal,Lloguer mitjà per superfície (Euros/m2 mes),9.94
309,2014,1,3,Sants-Montjuïc,18,Sants,Lloguer mitjà per superfície (Euros/m2 mes),9.89
310,2014,1,4,Les Corts,19,les Corts,Lloguer mitjà per superfície (Euros/m2 mes),11.39
311,2014,1,4,Les Corts,20,la Maternitat i Sant Ramon,Lloguer mitjà per superfície (Euros/m2 mes),10.02
312,2014,1,4,Les Corts,21,Pedralbes,Lloguer mitjà per superfície (Euros/m2 mes),11.19
313,2014,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Lloguer mitjà per superfície (Euros/m2 mes),7.9
314,2014,1,5,Sarrià-Sant Gervasi,23,Sarrià,Lloguer mitjà per superfície (Euros/m2 mes),12.62
315,2014,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,Lloguer mitjà per superfície (Euros/m2 mes),13.27
316,2014,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Lloguer mitjà per superfície (Euros/m2 mes),11.46
317,2014,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Lloguer mitjà per superfície (Euros/m2 mes),12.08
318,2014,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Lloguer mitjà per superfície (Euros/m2 mes),11.06
319,2014,1,6,Gràcia,28,Vallcarca i els Penitents,Lloguer mitjà per superfície (Euros/m2 mes),10.18
320,2014,1,6,Gràcia,29,el Coll,Lloguer mitjà per superfície (Euros/m2 mes),9.77
321,2014,1,6,Gràcia,30,la Salut,Lloguer mitjà per superfície (Euros/m2 mes),10.2
322,2014,1,6,Gràcia,31,la Vila de Gràcia,Lloguer mitjà per superfície (Euros/m2 mes),11.59
323,2014,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Lloguer mitjà per superfície (Euros/m2 mes),10.29
324,2014,1,7,Horta-Guinardó,33,el Baix Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),9.63
325,2014,1,7,Horta-Guinardó,34,Can Baró,Lloguer mitjà per superfície (Euros/m2 mes),9.97
326,2014,1,7,Horta-Guinardó,35,el Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),9.35
327,2014,1,7,Horta-Guinardó,36,la Font d'en Fargues,Lloguer mitjà per superfície (Euros/m2 mes),9.26
328,2014,1,7,Horta-Guinardó,37,el Carmel,Lloguer mitjà per superfície (Euros/m2 mes),8.41
329,2014,1,7,Horta-Guinardó,38,la Teixonera,Lloguer mitjà per superfície (Euros/m2 mes),8.52
330,2014,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,Lloguer mitjà per superfície (Euros/m2 mes),7.72
331,2014,1,7,Horta-Guinardó,40,Montbau,Lloguer mitjà per superfície (Euros/m2 mes),9.48
332,2014,1,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà per superfície (Euros/m2 mes),10.59
333,2014,1,7,Horta-Guinardó,42,la Clota,Lloguer mitjà per superfície (Euros/m2 mes),
334,2014,1,7,Horta-Guinardó,43,Horta,Lloguer mitjà per superfície (Euros/m2 mes),8.85
335,2014,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà per superfície (Euros/m2 mes),8.85
336,2014,1,8,Nou Barris,45,Porta,Lloguer mitjà per superfície (Euros/m2 mes),8.58
337,2014,1,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà per superfície (Euros/m2 mes),7.59
338,2014,1,8,Nou Barris,47,Can Peguera,Lloguer mitjà per superfície (Euros/m2 mes),6.03
339,2014,1,8,Nou Barris,48,la Guineueta,Lloguer mitjà per superfície (Euros/m2 mes),8.11
340,2014,1,8,Nou Barris,49,Canyelles,Lloguer mitjà per superfície (Euros/m2 mes),7.35
341,2014,1,8,Nou Barris,50,les Roquetes,Lloguer mitjà per superfície (Euros/m2 mes),8.53
342,2014,1,8,Nou Barris,51,Verdun,Lloguer mitjà per superfície (Euros/m2 mes),9.03
343,2014,1,8,Nou Barris,52,la Prosperitat,Lloguer mitjà per superfície (Euros/m2 mes),9.03
344,2014,1,8,Nou Barris,53,la Trinitat Nova,Lloguer mitjà per superfície (Euros/m2 mes),8.96
345,2014,1,8,Nou Barris,54,Torre Baró,Lloguer mitjà per superfície (Euros/m2 mes),
346,2014,1,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà per superfície (Euros/m2 mes),6.23
347,2014,1,8,Nou Barris,56,Vallbona,Lloguer mitjà per superfície (Euros/m2 mes),
348,2014,1,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà per superfície (Euros/m2 mes),8.28
349,2014,1,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà per superfície (Euros/m2 mes),
350,2014,1,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà per superfície (Euros/m2 mes),8.09
351,2014,1,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà per superfície (Euros/m2 mes),9.39
352,2014,1,9,Sant Andreu,61,la Sagrera,Lloguer mitjà per superfície (Euros/m2 mes),9.28
353,2014,1,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà per superfície (Euros/m2 mes),9.21
354,2014,1,9,Sant Andreu,63,Navas,Lloguer mitjà per superfície (Euros/m2 mes),9.2
355,2014,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà per superfície (Euros/m2 mes),9.96
356,2014,1,10,Sant Martí,65,el Clot,Lloguer mitjà per superfície (Euros/m2 mes),9.82
357,2014,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),11.04
358,2014,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),12.37
359,2014,1,10,Sant Martí,68,el Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),11.38
360,2014,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),10.82
361,2014,1,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà per superfície (Euros/m2 mes),8.51
362,2014,1,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),9.54
363,2014,1,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà per superfície (Euros/m2 mes),8.73
364,2014,1,10,Sant Martí,73,la Verneda i la Pau,Lloguer mitjà per superfície (Euros/m2 mes),8.34
365,2014,2,1,Ciutat Vella,1,el Raval,Lloguer mitjà per superfície (Euros/m2 mes),10.52
366,2014,2,1,Ciutat Vella,2,el Barri Gòtic,Lloguer mitjà per superfície (Euros/m2 mes),10.18
367,2014,2,1,Ciutat Vella,3,la Barceloneta,Lloguer mitjà per superfície (Euros/m2 mes),14.53
368,2014,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Lloguer mitjà per superfície (Euros/m2 mes),11.23
369,2014,2,2,Eixample,5,el Fort Pienc,Lloguer mitjà per superfície (Euros/m2 mes),10.06
370,2014,2,2,Eixample,6,la Sagrada Família,Lloguer mitjà per superfície (Euros/m2 mes),10.59
371,2014,2,2,Eixample,7,la Dreta de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),10.63
372,2014,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),10.98
373,2014,2,2,Eixample,9,la Nova Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),10.63
374,2014,2,2,Eixample,10,Sant Antoni,Lloguer mitjà per superfície (Euros/m2 mes),10.4
375,2014,2,3,Sants-Montjuïc,11,el Poble Sec,Lloguer mitjà per superfície (Euros/m2 mes),10.3
376,2014,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Lloguer mitjà per superfície (Euros/m2 mes),
377,2014,2,3,Sants-Montjuïc,13,la Marina de Port,Lloguer mitjà per superfície (Euros/m2 mes),7.27
378,2014,2,3,Sants-Montjuïc,14,la Font de la Guatlla,Lloguer mitjà per superfície (Euros/m2 mes),10.55
379,2014,2,3,Sants-Montjuïc,15,Hostafrancs,Lloguer mitjà per superfície (Euros/m2 mes),10.08
380,2014,2,3,Sants-Montjuïc,16,la Bordeta,Lloguer mitjà per superfície (Euros/m2 mes),9.6
381,2014,2,3,Sants-Montjuïc,17,Sants - Badal,Lloguer mitjà per superfície (Euros/m2 mes),10.1
382,2014,2,3,Sants-Montjuïc,18,Sants,Lloguer mitjà per superfície (Euros/m2 mes),10.62
383,2014,2,4,Les Corts,19,les Corts,Lloguer mitjà per superfície (Euros/m2 mes),11.0
384,2014,2,4,Les Corts,20,la Maternitat i Sant Ramon,Lloguer mitjà per superfície (Euros/m2 mes),10.44
385,2014,2,4,Les Corts,21,Pedralbes,Lloguer mitjà per superfície (Euros/m2 mes),12.52
386,2014,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Lloguer mitjà per superfície (Euros/m2 mes),6.25
387,2014,2,5,Sarrià-Sant Gervasi,23,Sarrià,Lloguer mitjà per superfície (Euros/m2 mes),13.29
388,2014,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,Lloguer mitjà per superfície (Euros/m2 mes),14.4
389,2014,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Lloguer mitjà per superfície (Euros/m2 mes),11.76
390,2014,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Lloguer mitjà per superfície (Euros/m2 mes),11.56
391,2014,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Lloguer mitjà per superfície (Euros/m2 mes),11.32
392,2014,2,6,Gràcia,28,Vallcarca i els Penitents,Lloguer mitjà per superfície (Euros/m2 mes),10.17
393,2014,2,6,Gràcia,29,el Coll,Lloguer mitjà per superfície (Euros/m2 mes),9.81
394,2014,2,6,Gràcia,30,la Salut,Lloguer mitjà per superfície (Euros/m2 mes),9.82
395,2014,2,6,Gràcia,31,la Vila de Gràcia,Lloguer mitjà per superfície (Euros/m2 mes),11.2
396,2014,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Lloguer mitjà per superfície (Euros/m2 mes),10.72
397,2014,2,7,Horta-Guinardó,33,el Baix Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),9.7
398,2014,2,7,Horta-Guinardó,34,Can Baró,Lloguer mitjà per superfície (Euros/m2 mes),8.95
399,2014,2,7,Horta-Guinardó,35,el Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),9.12
400,2014,2,7,Horta-Guinardó,36,la Font d'en Fargues,Lloguer mitjà per superfície (Euros/m2 mes),9.31
401,2014,2,7,Horta-Guinardó,37,el Carmel,Lloguer mitjà per superfície (Euros/m2 mes),9.0
402,2014,2,7,Horta-Guinardó,38,la Teixonera,Lloguer mitjà per superfície (Euros/m2 mes),8.42
403,2014,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,Lloguer mitjà per superfície (Euros/m2 mes),7.92
404,2014,2,7,Horta-Guinardó,40,Montbau,Lloguer mitjà per superfície (Euros/m2 mes),9.02
405,2014,2,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà per superfície (Euros/m2 mes),9.78
406,2014,2,7,Horta-Guinardó,42,la Clota,Lloguer mitjà per superfície (Euros/m2 mes),
407,2014,2,7,Horta-Guinardó,43,Horta,Lloguer mitjà per superfície (Euros/m2 mes),8.67
408,2014,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà per superfície (Euros/m2 mes),9.19
409,2014,2,8,Nou Barris,45,Porta,Lloguer mitjà per superfície (Euros/m2 mes),8.94
410,2014,2,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà per superfície (Euros/m2 mes),7.96
411,2014,2,8,Nou Barris,47,Can Peguera,Lloguer mitjà per superfície (Euros/m2 mes),6.57
412,2014,2,8,Nou Barris,48,la Guineueta,Lloguer mitjà per superfície (Euros/m2 mes),8.15
413,2014,2,8,Nou Barris,49,Canyelles,Lloguer mitjà per superfície (Euros/m2 mes),5.58
414,2014,2,8,Nou Barris,50,les Roquetes,Lloguer mitjà per superfície (Euros/m2 mes),8.66
415,2014,2,8,Nou Barris,51,Verdun,Lloguer mitjà per superfície (Euros/m2 mes),9.33
416,2014,2,8,Nou Barris,52,la Prosperitat,Lloguer mitjà per superfície (Euros/m2 mes),9.08
417,2014,2,8,Nou Barris,53,la Trinitat Nova,Lloguer mitjà per superfície (Euros/m2 mes),8.7
418,2014,2,8,Nou Barris,54,Torre Baró,Lloguer mitjà per superfície (Euros/m2 mes),9.06
419,2014,2,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà per superfície (Euros/m2 mes),6.85
420,2014,2,8,Nou Barris,56,Vallbona,Lloguer mitjà per superfície (Euros/m2 mes),
421,2014,2,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà per superfície (Euros/m2 mes),6.23
422,2014,2,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà per superfície (Euros/m2 mes),4.03
423,2014,2,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà per superfície (Euros/m2 mes),7.86
424,2014,2,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà per superfície (Euros/m2 mes),9.33
425,2014,2,9,Sant Andreu,61,la Sagrera,Lloguer mitjà per superfície (Euros/m2 mes),9.76
426,2014,2,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà per superfície (Euros/m2 mes),9.34
427,2014,2,9,Sant Andreu,63,Navas,Lloguer mitjà per superfície (Euros/m2 mes),8.66
428,2014,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà per superfície (Euros/m2 mes),9.61
429,2014,2,10,Sant Martí,65,el Clot,Lloguer mitjà per superfície (Euros/m2 mes),10.11
430,2014,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),10.31
431,2014,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),14.44
432,2014,2,10,Sant Martí,68,el Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),10.36
433,2014,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),10.7
434,2014,2,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà per superfície (Euros/m2 mes),7.8
435,2014,2,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),10.01
436,2014,2,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà per superfície (Euros/m2 mes),9.41
437,2014,2,10,Sant Martí,73,la Verneda i la Pau,Lloguer mitjà per superfície (Euros/m2 mes),8.26
438,2014,3,1,Ciutat Vella,1,el Raval,Lloguer mitjà per superfície (Euros/m2 mes),9.84
439,2014,3,1,Ciutat Vella,2,el Barri Gòtic,Lloguer mitjà per superfície (Euros/m2 mes),10.99
440,2014,3,1,Ciutat Vella,3,la Barceloneta,Lloguer mitjà per superfície (Euros/m2 mes),15.54
441,2014,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Lloguer mitjà per superfície (Euros/m2 mes),11.59
442,2014,3,2,Eixample,5,el Fort Pienc,Lloguer mitjà per superfície (Euros/m2 mes),9.64
443,2014,3,2,Eixample,6,la Sagrada Família,Lloguer mitjà per superfície (Euros/m2 mes),10.4
444,2014,3,2,Eixample,7,la Dreta de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),9.96
445,2014,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),10.33
446,2014,3,2,Eixample,9,la Nova Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),10.31
447,2014,3,2,Eixample,10,Sant Antoni,Lloguer mitjà per superfície (Euros/m2 mes),9.97
448,2014,3,3,Sants-Montjuïc,11,el Poble Sec,Lloguer mitjà per superfície (Euros/m2 mes),10.08
449,2014,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Lloguer mitjà per superfície (Euros/m2 mes),
450,2014,3,3,Sants-Montjuïc,13,la Marina de Port,Lloguer mitjà per superfície (Euros/m2 mes),7.86
451,2014,3,3,Sants-Montjuïc,14,la Font de la Guatlla,Lloguer mitjà per superfície (Euros/m2 mes),10.04
452,2014,3,3,Sants-Montjuïc,15,Hostafrancs,Lloguer mitjà per superfície (Euros/m2 mes),9.93
453,2014,3,3,Sants-Montjuïc,16,la Bordeta,Lloguer mitjà per superfície (Euros/m2 mes),8.85
454,2014,3,3,Sants-Montjuïc,17,Sants - Badal,Lloguer mitjà per superfície (Euros/m2 mes),9.98
455,2014,3,3,Sants-Montjuïc,18,Sants,Lloguer mitjà per superfície (Euros/m2 mes),9.82
456,2014,3,4,Les Corts,19,les Corts,Lloguer mitjà per superfície (Euros/m2 mes),10.91
457,2014,3,4,Les Corts,20,la Maternitat i Sant Ramon,Lloguer mitjà per superfície (Euros/m2 mes),10.44
458,2014,3,4,Les Corts,21,Pedralbes,Lloguer mitjà per superfície (Euros/m2 mes),12.06
459,2014,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Lloguer mitjà per superfície (Euros/m2 mes),8.78
460,2014,3,5,Sarrià-Sant Gervasi,23,Sarrià,Lloguer mitjà per superfície (Euros/m2 mes),14.64
461,2014,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,Lloguer mitjà per superfície (Euros/m2 mes),13.38
462,2014,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Lloguer mitjà per superfície (Euros/m2 mes),11.57
463,2014,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Lloguer mitjà per superfície (Euros/m2 mes),11.54
464,2014,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Lloguer mitjà per superfície (Euros/m2 mes),10.76
465,2014,3,6,Gràcia,28,Vallcarca i els Penitents,Lloguer mitjà per superfície (Euros/m2 mes),10.08
466,2014,3,6,Gràcia,29,el Coll,Lloguer mitjà per superfície (Euros/m2 mes),8.85
467,2014,3,6,Gràcia,30,la Salut,Lloguer mitjà per superfície (Euros/m2 mes),9.49
468,2014,3,6,Gràcia,31,la Vila de Gràcia,Lloguer mitjà per superfície (Euros/m2 mes),11.01
469,2014,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Lloguer mitjà per superfície (Euros/m2 mes),10.45
470,2014,3,7,Horta-Guinardó,33,el Baix Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),9.26
471,2014,3,7,Horta-Guinardó,34,Can Baró,Lloguer mitjà per superfície (Euros/m2 mes),9.18
472,2014,3,7,Horta-Guinardó,35,el Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),9.26
473,2014,3,7,Horta-Guinardó,36,la Font d'en Fargues,Lloguer mitjà per superfície (Euros/m2 mes),9.58
474,2014,3,7,Horta-Guinardó,37,el Carmel,Lloguer mitjà per superfície (Euros/m2 mes),8.47
475,2014,3,7,Horta-Guinardó,38,la Teixonera,Lloguer mitjà per superfície (Euros/m2 mes),7.62
476,2014,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Lloguer mitjà per superfície (Euros/m2 mes),7.71
477,2014,3,7,Horta-Guinardó,40,Montbau,Lloguer mitjà per superfície (Euros/m2 mes),9.35
478,2014,3,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà per superfície (Euros/m2 mes),9.11
479,2014,3,7,Horta-Guinardó,42,la Clota,Lloguer mitjà per superfície (Euros/m2 mes),
480,2014,3,7,Horta-Guinardó,43,Horta,Lloguer mitjà per superfície (Euros/m2 mes),8.92
481,2014,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà per superfície (Euros/m2 mes),8.61
482,2014,3,8,Nou Barris,45,Porta,Lloguer mitjà per superfície (Euros/m2 mes),8.56
483,2014,3,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà per superfície (Euros/m2 mes),7.44
484,2014,3,8,Nou Barris,47,Can Peguera,Lloguer mitjà per superfície (Euros/m2 mes),3.54
485,2014,3,8,Nou Barris,48,la Guineueta,Lloguer mitjà per superfície (Euros/m2 mes),8.3
486,2014,3,8,Nou Barris,49,Canyelles,Lloguer mitjà per superfície (Euros/m2 mes),6.81
487,2014,3,8,Nou Barris,50,les Roquetes,Lloguer mitjà per superfície (Euros/m2 mes),7.73
